length,num_lines,avg_line_length,alpha_ratio,digit_ratio,space_ratio,special_char_ratio,avg_indent,indent_variance,max_indent,avg_identifier_length,max_identifier_length,num_unique_identifiers,identifier_diversity,single_letter_var_ratio,has_comments,num_hash_comments,num_slashslash_comments,has_def,has_class,has_import,has_from,has_if,has_else,has_elif,has_for,has_while,has_try,has_except,has_return,has_lambda,has_with,num_brackets,num_operators,num_comparisons,line_length_variance,max_line_length,num_blank_lines,blank_line_ratio,max_nesting,num_single_quotes,num_double_quotes,string_quote_ratio,label,language,generator
358,18,19.88888888888889,0.4329608938547486,0.0446927374301676,0.29608938547486036,0.22625698324022347,1.3529411764705883,0.4636678200692042,3,2.484848484848485,6,24,0.36363636363636365,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,9,4,178.1635802469136,53,1,0.05555555555555555,0,4,0,4.0,0,Python,human
2230,102,21.862745098039216,0.5331838565022422,0.03856502242152467,0.29013452914798205,0.13811659192825113,3.3684210526315788,13.074792243767318,12,4.0508474576271185,13,98,0.33220338983050846,0.18983050847457628,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,57,69,11,1064.6406189926952,260,26,0.2549019607843137,3,5,22,0.22727272727272727,1,Python,microsoft/phi-2
589,19,31.0,0.5042444821731749,0.013582342954159592,0.30560271646859083,0.1765704584040747,7.2,19.626666666666665,12,4.5,14,31,0.4696969696969697,0.22727272727272727,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,23,6,3,955.4182825484764,132,4,0.21052631578947367,3,0,12,0.0,1,Java,microsoft/Phi-3.5-mini-instruct
449,15,29.933333333333334,0.44320712694877507,0.066815144766147,0.2182628062360802,0.2717149220489978,0.9285714285714286,1.3520408163265305,3,3.090909090909091,8,21,0.3181818181818182,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,14,2,1089.7333333333333,143,1,0.06666666666666667,0,0,0,0.0,0,Python,human
370,19,19.473684210526315,0.45135135135135135,0.032432432432432434,0.26216216216216215,0.25405405405405407,1.7222222222222223,0.9783950617283952,4,2.9473684210526314,6,21,0.3684210526315789,0.22807017543859648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,17,4,127.82825484764544,40,1,0.05263157894736842,0,2,0,2.0,0,Python,human
777,40,19.425,0.3861003861003861,0.014157014157014158,0.444015444015444,0.15572715572715573,6.470588235294118,21.190311418685123,15,2.7522935779816513,11,43,0.3944954128440367,0.43119266055045874,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24,14,12,205.89749999999998,56,6,0.15,3,2,2,1.0,1,C++,google/codegemma-2b
1221,23,53.08695652173913,0.7272727272727273,0.004095004095004095,0.19901719901719903,0.06961506961506962,0.7619047619047619,2.4671201814058956,4,4.384236453201971,14,87,0.42857142857142855,0.034482758620689655,1,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,6,0,1029.9395085066164,114,2,0.08695652173913043,1,0,9,0.0,1,Python,meta-llama/Llama-3.1-8B-Instruct
400,25,16.0,0.4675,0.035,0.2875,0.21,1.75,1.0208333333333333,4,3.357142857142857,8,20,0.35714285714285715,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,8,6,52.278400000000005,37,1,0.04,0,8,0,8.0,0,Python,human
226,12,18.833333333333332,0.5132743362831859,0.022123893805309734,0.2345132743362832,0.23008849557522124,1.0,0.5454545454545454,2,3.0526315789473686,8,23,0.6052631578947368,0.34210526315789475,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,5,95.5763888888889,36,1,0.08333333333333333,0,6,0,6.0,0,Python,human
1376,39,35.282051282051285,0.33648255813953487,0.03997093023255814,0.438953488372093,0.18459302325581395,11.692307692307692,32.31558185404338,24,3.6423357664233578,13,34,0.24817518248175183,0.16058394160583941,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,50,29,26,341.0335305719921,84,0,0.0,6,14,0,14.0,0,C++,human
535,22,24.318181818181817,0.44485981308411215,0.009345794392523364,0.34205607476635513,0.20373831775700935,5.454545454545454,21.15702479338843,12,2.950617283950617,11,29,0.35802469135802467,0.4444444444444444,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,34,5,3,74.77685950413223,37,0,0.0,3,0,0,0.0,1,Python,01-ai/Yi-Coder-1.5B-Chat
1281,46,27.847826086956523,0.5979703356752537,0.01327088212334114,0.2107728337236534,0.17798594847775176,2.2666666666666666,2.7733333333333334,6,4.433526011560693,11,56,0.3236994219653179,0.14450867052023122,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,62,15,6,260.72211720226846,79,1,0.021739130434782608,0,0,0,0.0,0,Python,human
87,3,29.0,0.6896551724137931,0.011494252873563218,0.1839080459770115,0.11494252873563218,0.5,0.25,1,4.6923076923076925,12,9,0.6923076923076923,0.23076923076923078,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,429.5555555555555,49,1,0.3333333333333333,0,0,0,0.0,0,Python,human
697,35,19.914285714285715,0.45050215208034433,0.027259684361549498,0.2898134863701578,0.23242467718794835,1.8235294117647058,1.1453287197231834,4,2.90990990990991,7,27,0.24324324324324326,0.34234234234234234,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,18,7,71.53959183673469,38,1,0.02857142857142857,0,4,0,4.0,0,Python,human
1246,42,29.666666666666668,0.48073836276083465,0.02969502407704655,0.36757624398073835,0.12199036918138041,6.945945945945946,13.618699780861942,16,3.526315789473684,36,70,0.4093567251461988,0.30994152046783624,1,2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,38,18,9,680.4994331065759,168,5,0.11904761904761904,4,5,2,2.5,1,Python,bigcode/starcoder2-7b
220,12,18.333333333333332,0.4772727272727273,0.00909090909090909,0.2590909090909091,0.2545454545454545,1.2727272727272727,0.9256198347107438,3,2.5853658536585367,5,18,0.43902439024390244,0.3902439024390244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5,1,142.40972222222223,41,1,0.08333333333333333,0,0,0,0.0,0,Python,human
2614,100,26.14,0.391354246365723,0.180566182096404,0.18286151491966335,0.24521805661820964,1.6842105263157894,8.110803324099724,12,5.4236453201970445,12,23,0.11330049261083744,0.13793103448275862,1,33,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,130,130,2,492.0875,92,24,0.24,3,0,0,0.0,1,Python,microsoft/Phi-3-small-8k-instruct
201,14,14.357142857142858,0.5124378109452736,0.024875621890547265,0.2736318407960199,0.1890547263681592,1.3333333333333333,1.0555555555555556,3,3.121212121212121,6,20,0.6060606060606061,0.24242424242424243,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,1,2,91.3877551020408,38,2,0.14285714285714285,0,6,0,6.0,0,Python,human
295,12,24.583333333333332,0.5389830508474577,0.013559322033898305,0.26101694915254237,0.1864406779661017,3.6363636363636362,12.958677685950413,12,3.4680851063829787,9,23,0.48936170212765956,0.2978723404255319,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,15,2,1,235.22222222222217,52,1,0.08333333333333333,3,0,0,0.0,1,Python,meta-llama/Llama-3.1-8B-Instruct
1734,74,23.43243243243243,0.39100346020761245,0.00980392156862745,0.4388696655132641,0.16032295271049596,7.393939393939394,27.75390266299357,16,3.442211055276382,19,59,0.2964824120603015,0.4472361809045226,1,3,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,55,29,42,309.5714024835646,101,8,0.10810810810810811,4,0,8,0.0,1,C++,microsoft/Phi-3-small-8k-instruct
121,5,24.2,0.6528925619834711,0.03305785123966942,0.1487603305785124,0.1652892561983471,0.0,0.0,0,4.9375,23,12,0.75,0.25,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,744.24,65,2,0.4,0,0,0,0.0,1,Python,codellama/CodeLlama-7b-hf
448,6,74.66666666666667,0.6160714285714286,0.022321428571428572,0.14732142857142858,0.21428571428571427,0.0,0.0,0,4.867647058823529,49,59,0.8676470588235294,0.07352941176470588,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,0,9107.13888888889,275,2,0.3333333333333333,0,2,3,0.6666666666666666,1,Python,01-ai/Yi-Coder-1.5B
333,18,18.5,0.3933933933933934,0.042042042042042045,0.2822822822822823,0.2822822822822823,0.9411764705882353,0.7612456747404844,2,2.381818181818182,5,22,0.4,0.43636363636363634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,18,2,123.58024691358024,37,1,0.05555555555555555,0,0,0,0.0,0,Python,human
167,10,16.7,0.47904191616766467,0.029940119760479042,0.25748502994011974,0.23353293413173654,1.3333333333333333,0.4444444444444444,2,2.962962962962963,8,13,0.48148148148148145,0.4074074074074074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,2,87.36,35,1,0.1,0,0,0,0.0,0,Python,human
216,12,18.0,0.4537037037037037,0.013888888888888888,0.25,0.2824074074074074,1.6363636363636365,0.9586776859504134,3,3.057142857142857,8,21,0.6,0.2571428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,221.74305555555557,62,1,0.08333333333333333,0,0,6,0.0,1,Python,bigcode/starcoder2-15b
479,23,20.82608695652174,0.2755741127348643,0.022964509394572025,0.5553235908141962,0.14613778705636743,9.043478260869565,37.867674858223054,16,2.490566037735849,8,22,0.41509433962264153,0.5660377358490566,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,15,7,3,77.41776937618147,42,0,0.0,4,8,0,8.0,1,Python,bigcode/starcoder2-7b
341,9,37.888888888888886,0.7067448680351907,0.0,0.17888563049853373,0.11436950146627566,0.0,0.0,0,4.3559322033898304,13,49,0.8305084745762712,0.05084745762711865,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,2084.0,148,3,0.3333333333333333,0,7,0,7.0,1,Python,meta-llama/Llama-3.2-1B
1343,51,26.333333333333332,0.4274013402829486,0.029039463886820552,0.38049143708116157,0.16306775874906926,7.0,17.545454545454547,20,3.831168831168831,12,31,0.2012987012987013,0.14935064935064934,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,36,39,11,345.0911188004614,76,7,0.13725490196078433,5,0,0,0.0,1,Python,deepseek-ai/deepseek-coder-6.7b-base
1695,41,41.34146341463415,0.6271386430678466,0.04070796460176991,0.20648967551622419,0.1256637168141593,1.8823529411764706,4.927335640138407,8,4.925925925925926,19,115,0.5324074074074074,0.1111111111111111,1,6,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,42,13,0,2168.81737061273,251,7,0.17073170731707318,2,5,4,1.25,1,Python,Qwen/Qwen2.5-Coder-32B-Instruct
4017,168,23.910714285714285,0.6417724670151854,0.011451331839681354,0.17376151356733882,0.17301468757779437,1.5734265734265733,1.4893637830700763,5,4.477966101694915,17,133,0.22542372881355932,0.09322033898305085,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,154,19,10,313.1954365079365,99,25,0.1488095238095238,0,16,0,16.0,0,Python,human
339,24,14.125,0.39823008849557523,0.05014749262536873,0.41887905604719766,0.13274336283185842,3.0454545454545454,1.6797520661157022,5,3.4615384615384617,14,15,0.38461538461538464,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,4,44.05555555555555,32,2,0.08333333333333333,0,0,0,0.0,0,Python,human
2059,89,23.134831460674157,0.3322000971345313,0.11656143759106362,0.3793103448275862,0.17192812044681885,5.859154929577465,24.26185280698274,16,3.8131868131868134,15,26,0.14285714285714285,0.3076923076923077,1,12,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,66,40,6,248.0573159954551,55,18,0.20224719101123595,4,0,0,0.0,1,Python,microsoft/Phi-3-medium-4k-instruct
458,22,20.818181818181817,0.5436681222707423,0.010917030567685589,0.2336244541484716,0.21179039301310043,1.4,1.04,4,3.0,8,28,0.3373493975903614,0.3253012048192771,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,31,4,4,205.39049586776858,52,2,0.09090909090909091,0,0,0,0.0,0,Python,human
710,22,32.27272727272727,0.5647887323943662,0.04929577464788732,0.24929577464788732,0.13661971830985917,3.25,6.4375,8,4.154545454545454,20,51,0.4636363636363636,0.02727272727272727,1,3,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,12,12,1,1200.4896694214876,135,6,0.2727272727272727,2,3,2,1.5,1,Python,microsoft/Phi-3-small-8k-instruct
266,17,15.647058823529411,0.5150375939849624,0.007518796992481203,0.2556390977443609,0.22180451127819548,1.3125,1.08984375,3,2.795918367346939,6,25,0.5102040816326531,0.20408163265306123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,2,1,100.32525951557095,39,1,0.058823529411764705,0,2,0,2.0,0,Python,human
241,11,21.90909090909091,0.4854771784232365,0.004149377593360996,0.24481327800829875,0.26556016597510373,0.9,0.49000000000000005,2,2.4081632653061225,6,21,0.42857142857142855,0.5306122448979592,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,7,1,133.63636363636363,39,1,0.09090909090909091,0,0,0,0.0,0,Python,human
13234,871,15.194029850746269,0.4398518966298927,0.009823182711198428,0.4186942723288499,0.13163064833005894,9.68586387434555,53.492941531208025,44,4.716707021791768,22,169,0.13640032284100082,0.21388216303470542,1,1,2,0,1,1,0,1,1,0,1,1,1,0,1,0,0,435,103,86,466.4280364493878,108,489,0.5614236509758898,11,22,28,0.7857142857142857,0,Java,human
248,13,19.076923076923077,0.43548387096774194,0.036290322580645164,0.1814516129032258,0.3467741935483871,0.6666666666666666,0.5555555555555556,2,2.918918918918919,5,20,0.5405405405405406,0.32432432432432434,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17,0,3,192.1301775147929,51,1,0.07692307692307693,0,26,0,26.0,0,Python,human
1997,40,49.925,0.6329494241362043,0.007511266900350526,0.23935903855783675,0.12018027040560841,4.655172413793103,33.46730083234245,20,4.316326530612245,23,122,0.41496598639455784,0.1836734693877551,1,7,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,30,61,0,4626.347500000001,269,11,0.275,5,4,0,4.0,1,C++,microsoft/Phi-3-medium-4k-instruct
274,21,13.047619047619047,0.40875912408759124,0.01824817518248175,0.3357664233576642,0.23722627737226276,1.5,1.55,3,2.1538461538461537,5,23,0.4423076923076923,0.46153846153846156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,2,48.3718820861678,29,1,0.047619047619047616,0,16,0,16.0,0,Python,human
1651,50,33.02,0.597213809812235,0.025439127801332527,0.288915808600848,0.08843125378558449,4.857142857142857,17.931972789115644,12,4.1722689075630255,15,141,0.592436974789916,0.1092436974789916,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,18,19,19,2971.3184,324,8,0.16,3,3,4,0.75,1,C++,bigcode/starcoder
1056,43,24.558139534883722,0.23768939393939395,0.030303030303030304,0.5369318181818182,0.19507575757575757,10.526315789473685,49.19667590027702,20,2.4423076923076925,15,33,0.3173076923076923,0.4807692307692308,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,30,26,237.87128177393188,60,5,0.11627906976744186,5,22,0,22.0,1,C++,meta-llama/Llama-3.1-8B-Instruct
453,35,12.942857142857143,0.45695364238410596,0.008830022075055188,0.36423841059602646,0.16997792494481237,1.2352941176470589,0.4152249134948097,2,2.2857142857142856,11,29,0.31868131868131866,0.4835164835164835,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,14,4,73.62775510204081,44,1,0.02857142857142857,0,0,0,0.0,0,Python,human
170,14,12.142857142857142,0.3411764705882353,0.041176470588235294,0.3235294117647059,0.29411764705882354,0.15384615384615385,0.1301775147928994,1,1.5675675675675675,5,17,0.4594594594594595,0.7837837837837838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5,2,78.02551020408161,40,1,0.07142857142857142,0,0,0,0.0,0,Python,human
632,32,19.75,0.23734177215189872,0.015822784810126583,0.615506329113924,0.13132911392405064,10.75,24.4375,16,2.7777777777777777,8,15,0.2777777777777778,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,12,5,44.5458984375,32,0,0.0,4,0,0,0.0,0,C++,human
2827,118,23.95762711864407,0.5592500884329679,0.008489564909798374,0.3144676335337814,0.11779271312345242,5.866666666666666,18.915555555555553,16,5.870036101083032,18,83,0.2996389891696751,0.05054151624548736,1,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,55,18,41,492.94800344728526,96,28,0.23728813559322035,4,0,6,0.0,1,Python,deepseek-ai/deepseek-coder-1.3b-base
161,9,17.88888888888889,0.5341614906832298,0.0,0.19875776397515527,0.2670807453416149,0.625,0.484375,2,2.606060606060606,5,18,0.5454545454545454,0.3939393939393939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,0,119.77777777777777,36,1,0.1111111111111111,0,0,0,0.0,0,Python,human
390,23,16.956521739130434,0.5076923076923077,0.020512820512820513,0.28974358974358977,0.18205128205128204,2.888888888888889,8.543209876543209,8,3.8076923076923075,9,20,0.38461538461538464,0.28846153846153844,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,5,3,225.3913043478261,66,5,0.21739130434782608,2,4,3,1.3333333333333333,1,Python,bigcode/starcoder
659,32,20.59375,0.40819423368740515,0.048558421851289835,0.27769347496206376,0.26555386949924126,1.3870967741935485,1.6566077003121749,4,2.4454545454545453,6,28,0.2545454545454545,0.33636363636363636,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,54,21,6,250.609375,93,1,0.03125,0,0,0,0.0,0,Python,human
482,19,25.36842105263158,0.35269709543568467,0.03941908713692946,0.3962655601659751,0.21161825726141079,5.2631578947368425,10.193905817174516,12,2.5,5,20,0.29411764705882354,0.4117647058823529,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,28,13,4,120.98060941828254,46,0,0.0,3,0,0,0.0,1,Python,ibm-granite/granite-8b-code-instruct-4k
98,6,16.333333333333332,0.45918367346938777,0.02040816326530612,0.25510204081632654,0.2653061224489796,0.4,0.24000000000000005,1,2.25,5,13,0.65,0.55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,2,1,236.91666666666666,48,1,0.16666666666666666,0,0,0,0.0,0,Python,human
677,28,24.178571428571427,0.2791728212703102,0.01772525849335303,0.5302806499261448,0.172821270310192,9.894736842105264,32.62049861495846,20,2.6619718309859155,17,22,0.30985915492957744,0.5352112676056338,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,34,15,5,381.5969387755102,74,9,0.32142857142857145,5,0,0,0.0,0,Java,human
755,25,30.2,0.6993377483443709,0.003973509933774834,0.18675496688741722,0.10993377483443709,1.894736842105263,3.9889196675900287,4,5.74468085106383,18,45,0.4787234042553192,0.10638297872340426,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,3,0,676.0224000000001,108,6,0.24,1,0,0,0.0,1,Python,Qwen/Qwen2.5-Coder-7B
430,31,13.870967741935484,0.5186046511627908,0.018604651162790697,0.10232558139534884,0.36046511627906974,0.0,0.0,0,2.4505494505494507,9,41,0.45054945054945056,0.38461538461538464,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,16,16,78.7970863683663,39,2,0.06451612903225806,0,8,4,2.0,0,C++,human
383,23,16.652173913043477,0.37597911227154046,0.04177545691906005,0.3733681462140992,0.20887728459530025,2.0,0.9090909090909091,4,2.1176470588235294,6,24,0.35294117647058826,0.45588235294117646,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,14,4,95.60302457466918,40,1,0.043478260869565216,0,0,0,0.0,0,Python,human
3443,215,16.013953488372092,0.4769096717978507,0.01829799593377868,0.3767063607319198,0.12808597153645077,5.333333333333333,29.264957264957268,20,4.1786600496277915,16,142,0.3523573200992556,0.1588089330024814,1,17,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,81,19,8,450.50197944835037,172,98,0.4558139534883721,10,61,20,3.05,1,Python,bigcode/starcoder2-3b
216,10,21.6,0.39814814814814814,0.004629629629629629,0.25925925925925924,0.33796296296296297,0.7777777777777778,0.617283950617284,2,1.9111111111111112,5,19,0.4222222222222222,0.5777777777777777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,6,697.2099999999998,97,1,0.1,0,16,0,16.0,0,Python,human
574,37,15.513513513513514,0.44773519163763065,0.04006968641114982,0.3118466898954704,0.20034843205574912,1.2777777777777777,0.9228395061728397,3,3.023529411764706,8,28,0.32941176470588235,0.27058823529411763,1,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,20,7,41.545653761869985,31,1,0.02702702702702703,0,12,0,12.0,0,Python,human
2939,92,31.945652173913043,0.44062606328683224,0.008166042871725076,0.4185096971759102,0.13269819666553248,11.753086419753087,45.568663313519274,28,5.5905172413793105,18,52,0.22413793103448276,0.1724137931034483,1,5,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,77,35,47,498.2589792060491,95,11,0.11956521739130435,7,0,0,0.0,1,C++,microsoft/Phi-3-medium-4k-instruct
429,12,35.75,0.6573426573426573,0.002331002331002331,0.16783216783216784,0.17249417249417248,2.909090909090909,14.809917355371901,12,7.666666666666667,23,25,0.6410256410256411,0.0,1,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,9,0,1,485.8055555555556,66,1,0.08333333333333333,3,0,20,0.0,1,Python,microsoft/Phi-3.5-mini-instruct
393,28,14.035714285714286,0.5343511450381679,0.035623409669211195,0.24427480916030533,0.18575063613231552,1.1481481481481481,0.8669410150891633,3,4.018518518518518,8,22,0.4074074074074074,0.12962962962962962,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,1,5,27.780612244897963,22,1,0.03571428571428571,0,0,0,0.0,0,Python,human
154,10,15.4,0.42857142857142855,0.03896103896103896,0.2532467532467532,0.2792207792207792,1.0,0.4444444444444444,2,2.64,5,15,0.6,0.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,3,2,123.85,41,1,0.1,0,6,0,6.0,0,Python,human
264,14,18.857142857142858,0.5113636363636364,0.045454545454545456,0.23106060606060605,0.21212121212121213,1.5384615384615385,0.7100591715976332,3,3.4285714285714284,8,20,0.47619047619047616,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,1,117.06632653061224,41,1,0.07142857142857142,0,0,0,0.0,0,Python,human
3431,113,30.36283185840708,0.5805887496356748,0.012532789274264064,0.27455552317108717,0.13232293791897407,4.680851063829787,16.72793119058397,16,5.7102272727272725,24,177,0.5028409090909091,0.08522727272727272,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,50,53,36,3983.047693633018,390,19,0.168141592920354,4,89,4,22.25,1,Python,microsoft/Phi-3-mini-4k-instruct
191,11,17.363636363636363,0.5130890052356021,0.010471204188481676,0.18324607329842932,0.2931937172774869,0.5,1.75,4,4.384615384615385,8,17,0.6538461538461539,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7,2,3,273.8842975206611,58,3,0.2727272727272727,1,8,5,1.6,1,Python,bigcode/starcoder
1661,57,29.140350877192983,0.4810355207706201,0.024683925346177003,0.3708609271523179,0.12341962673088501,7.478260869565218,48.423440453686204,24,5.2215189873417724,21,51,0.3227848101265823,0.0759493670886076,1,10,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,41,4,2,512.2733148661127,100,11,0.19298245614035087,6,3,0,3.0,1,Python,microsoft/Phi-3-small-8k-instruct
438,28,15.642857142857142,0.4200913242009132,0.02968036529680365,0.365296803652968,0.18493150684931506,2.740740740740741,1.8957475994513033,5,2.746268656716418,5,27,0.40298507462686567,0.2537313432835821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,99.00382653061224,43,1,0.03571428571428571,0,16,0,16.0,0,Python,human
1232,55,22.4,0.5284090909090909,0.02353896103896104,0.26136363636363635,0.18668831168831168,3.3488372093023258,10.36668469442942,12,4.506666666666667,15,58,0.38666666666666666,0.09333333333333334,1,2,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,48,9,12,362.425123966942,68,12,0.21818181818181817,3,2,17,0.11764705882352941,1,Python,microsoft/Phi-3-small-8k-instruct
1840,46,40.0,0.6614130434782609,0.014130434782608696,0.23695652173913043,0.0875,2.2941176470588234,8.089965397923876,12,3.977124183006536,14,109,0.3562091503267974,0.11764705882352941,1,8,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,20,31,0,3094.803875236295,307,12,0.2608695652173913,3,5,0,5.0,1,Python,microsoft/Phi-3-medium-4k-instruct
106,8,13.25,0.4811320754716981,0.02830188679245283,0.3490566037735849,0.14150943396226415,1.1428571428571428,0.4081632653061224,2,2.3181818181818183,13,10,0.45454545454545453,0.6363636363636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,66.234375,26,1,0.125,0,0,0,0.0,0,Python,human
